game_date_est,game_status_text,pts_home,pts_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
2017-01-21,Final,109.0,97.0,1,Miami,Heat,Milwaukee,Bucks
2016-11-17,Final,96.0,73.0,1,Miami,Heat,Milwaukee,Bucks
2016-01-19,Final,79.0,91.0,0,Miami,Heat,Milwaukee,Bucks
2015-01-27,Final,102.0,109.0,0,Miami,Heat,Milwaukee,Bucks
2014-11-16,Final,84.0,91.0,0,Miami,Heat,Milwaukee,Bucks
2022-02-10,Final,131.0,107.0,1,Phoenix,Suns,Milwaukee,Bucks
2021-07-17,Final,119.0,123.0,0,Phoenix,Suns,Milwaukee,Bucks
2021-07-08,Final,118.0,108.0,1,Phoenix,Suns,Milwaukee,Bucks
2021-07-06,Final,118.0,105.0,1,Phoenix,Suns,Milwaukee,Bucks
2021-02-10,Final,125.0,124.0,1,Phoenix,Suns,Milwaukee,Bucks
2020-03-08,Final,140.0,131.0,1,Phoenix,Suns,Milwaukee,Bucks
2014-01-04,Final,116.0,100.0,1,Phoenix,Suns,Milwaukee,Bucks
2013-01-17,Final,94.0,98.0,0,Phoenix,Suns,Milwaukee,Bucks
2012-01-08,Final,109.0,93.0,1,Phoenix,Suns,Milwaukee,Bucks
2011-02-02,Final,92.0,77.0,1,Phoenix,Suns,Milwaukee,Bucks
2010-01-11,Final,105.0,101.0,1,Phoenix,Suns,Milwaukee,Bucks
2008-12-09,Final,125.0,110.0,1,Phoenix,Suns,Milwaukee,Bucks
2008-01-12,Final,122.0,114.0,1,Phoenix,Suns,Milwaukee,Bucks
2006-12-01,Final,122.0,116.0,1,Phoenix,Suns,Milwaukee,Bucks
2006-03-01,Final,123.0,110.0,1,Phoenix,Suns,Milwaukee,Bucks
2004-11-24,Final,111.0,104.0,1,Phoenix,Suns,Milwaukee,Bucks
2004-03-20,Final,123.0,111.0,1,Phoenix,Suns,Milwaukee,Bucks
2019-03-04,Final,114.0,105.0,1,Phoenix,Suns,Milwaukee,Bucks
2017-11-22,Final,107.0,113.0,0,Phoenix,Suns,Milwaukee,Bucks
2017-02-04,Final,112.0,137.0,0,Phoenix,Suns,Milwaukee,Bucks
2015-12-20,Final,95.0,101.0,0,Phoenix,Suns,Milwaukee,Bucks
2014-12-15,Final,94.0,96.0,0,Phoenix,Suns,Milwaukee,Bucks
2021-11-26,Final,109.0,120.0,0,Denver,Nuggets,Milwaukee,Bucks
2021-02-08,Final,112.0,125.0,0,Denver,Nuggets,Milwaukee,Bucks
2020-03-09,Final,109.0,95.0,1,Denver,Nuggets,Milwaukee,Bucks
2014-02-05,Final,110.0,100.0,1,Denver,Nuggets,Milwaukee,Bucks
2013-02-05,Final,112.0,104.0,1,Denver,Nuggets,Milwaukee,Bucks
2012-01-02,Final,91.0,86.0,1,Denver,Nuggets,Milwaukee,Bucks
2010-12-01,Final,105.0,94.0,1,Denver,Nuggets,Milwaukee,Bucks
2010-03-20,Final,97.0,102.0,0,Denver,Nuggets,Milwaukee,Bucks
2008-11-18,Final,114.0,105.0,1,Denver,Nuggets,Milwaukee,Bucks
2007-12-26,Final,125.0,105.0,1,Denver,Nuggets,Milwaukee,Bucks
2007-10-23,Final,114.0,102.0,1,Denver,Nuggets,Milwaukee,Bucks
2007-01-08,Final,104.0,92.0,1,Denver,Nuggets,Milwaukee,Bucks
2006-02-27,Final,89.0,110.0,0,Denver,Nuggets,Milwaukee,Bucks
2005-10-26,Final,118.0,115.0,1,Denver,Nuggets,Milwaukee,Bucks
2005-03-20,Final,114.0,103.0,1,Denver,Nuggets,Milwaukee,Bucks
2003-11-19,Final,94.0,86.0,1,Denver,Nuggets,Milwaukee,Bucks
2018-11-11,Final,114.0,121.0,0,Denver,Nuggets,Milwaukee,Bucks
2018-04-01,Final,128.0,125.0,1,Denver,Nuggets,Milwaukee,Bucks
2017-02-03,Final,121.0,117.0,1,Denver,Nuggets,Milwaukee,Bucks
2015-11-11,Final,103.0,102.0,1,Denver,Nuggets,Milwaukee,Bucks
2015-03-03,Final,106.0,95.0,1,Denver,Nuggets,Milwaukee,Bucks
2021-11-28,Final,100.0,118.0,0,Indiana,Pacers,Milwaukee,Bucks
2021-10-25,Final,109.0,119.0,0,Indiana,Pacers,Milwaukee,Bucks
2021-05-13,Final,133.0,142.0,0,Indiana,Pacers,Milwaukee,Bucks
2020-02-12,Final,118.0,111.0,1,Indiana,Pacers,Milwaukee,Bucks
2014-02-27,Final,101.0,96.0,1,Indiana,Pacers,Milwaukee,Bucks
2013-11-15,Final,104.0,77.0,1,Indiana,Pacers,Milwaukee,Bucks
2013-03-22,Final,102.0,78.0,1,Indiana,Pacers,Milwaukee,Bucks
2013-01-05,Final,95.0,80.0,1,Indiana,Pacers,Milwaukee,Bucks
2012-04-19,Final,118.0,109.0,1,Indiana,Pacers,Milwaukee,Bucks
2011-04-01,Final,89.0,88.0,1,Indiana,Pacers,Milwaukee,Bucks
2010-11-05,Final,90.0,94.0,0,Indiana,Pacers,Milwaukee,Bucks
2010-02-25,Final,110.0,112.0,0,Indiana,Pacers,Milwaukee,Bucks
2009-12-21,Final,81.0,84.0,0,Indiana,Pacers,Milwaukee,Bucks
2009-04-15,Final,115.0,108.0,1,Indiana,Pacers,Milwaukee,Bucks
2009-01-28,Final,107.0,99.0,1,Indiana,Pacers,Milwaukee,Bucks
2008-04-06,Final,105.0,97.0,1,Indiana,Pacers,Milwaukee,Bucks
2008-03-02,Final,128.0,106.0,1,Indiana,Pacers,Milwaukee,Bucks
2007-02-21,Final,136.0,129.0,1,Indiana,Pacers,Milwaukee,Bucks
2006-11-21,Final,93.0,88.0,1,Indiana,Pacers,Milwaukee,Bucks
2006-02-15,Final,88.0,77.0,1,Indiana,Pacers,Milwaukee,Bucks
2006-01-11,Final,112.0,88.0,1,Indiana,Pacers,Milwaukee,Bucks
2005-01-04,Final,116.0,99.0,1,Indiana,Pacers,Milwaukee,Bucks
2004-12-07,Final,86.0,89.0,0,Indiana,Pacers,Milwaukee,Bucks
2004-03-31,Final,111.0,78.0,1,Indiana,Pacers,Milwaukee,Bucks
2003-10-31,Final,79.0,93.0,0,Indiana,Pacers,Milwaukee,Bucks
2019-11-16,Final,83.0,102.0,0,Indiana,Pacers,Milwaukee,Bucks
2019-02-13,Final,97.0,106.0,0,Indiana,Pacers,Milwaukee,Bucks
2018-12-12,Final,113.0,97.0,1,Indiana,Pacers,Milwaukee,Bucks
2018-03-05,Final,92.0,89.0,1,Indiana,Pacers,Milwaukee,Bucks
2018-01-08,Final,109.0,96.0,1,Indiana,Pacers,Milwaukee,Bucks
2017-04-06,Final,104.0,89.0,1,Indiana,Pacers,Milwaukee,Bucks
2017-02-11,Final,100.0,116.0,0,Indiana,Pacers,Milwaukee,Bucks
2016-10-12,Final,101.0,83.0,1,Indiana,Pacers,Milwaukee,Bucks
2015-12-31,Final,116.0,120.0,0,Indiana,Pacers,Milwaukee,Bucks
2015-11-21,Final,123.0,86.0,1,Indiana,Pacers,Milwaukee,Bucks
2015-03-12,Final,109.0,103.0,1,Indiana,Pacers,Milwaukee,Bucks
2014-11-04,Final,81.0,87.0,0,Indiana,Pacers,Milwaukee,Bucks
2021-12-02,Final,97.0,93.0,1,Toronto,Raptors,Milwaukee,Bucks
2021-01-27,Final,108.0,115.0,0,Toronto,Raptors,Milwaukee,Bucks
2020-02-25,Final,97.0,108.0,0,Toronto,Raptors,Milwaukee,Bucks
2014-04-14,Final,110.0,100.0,1,Toronto,Raptors,Milwaukee,Bucks
2014-01-13,Final,116.0,94.0,1,Toronto,Raptors,Milwaukee,Bucks
2013-01-13,Final,96.0,107.0,0,Toronto,Raptors,Milwaukee,Bucks
2012-10-22,Final,104.0,95.0,1,Toronto,Raptors,Milwaukee,Bucks
2012-03-11,Final,99.0,105.0,0,Toronto,Raptors,Milwaukee,Bucks
2012-02-08,Final,99.0,105.0,0,Toronto,Raptors,Milwaukee,Bucks
2011-03-30,Final,98.0,104.0,0,Toronto,Raptors,Milwaukee,Bucks
2011-01-28,Final,110.0,116.0,0,Toronto,Raptors,Milwaukee,Bucks
2010-01-22,Final,101.0,96.0,1,Toronto,Raptors,Milwaukee,Bucks
2009-03-25,Final,115.0,106.0,1,Toronto,Raptors,Milwaukee,Bucks
2009-01-30,Final,85.0,96.0,0,Toronto,Raptors,Milwaukee,Bucks
2008-04-09,Final,111.0,93.0,1,Toronto,Raptors,Milwaukee,Bucks
2008-01-25,Final,106.0,75.0,1,Toronto,Raptors,Milwaukee,Bucks
2007-03-02,Final,81.0,94.0,0,Toronto,Raptors,Milwaukee,Bucks
2006-11-03,Final,109.0,92.0,1,Toronto,Raptors,Milwaukee,Bucks
2006-03-17,Final,97.0,96.0,1,Toronto,Raptors,Milwaukee,Bucks
2005-02-09,Final,107.0,110.0,0,Toronto,Raptors,Milwaukee,Bucks
2005-01-07,Final,105.0,107.0,0,Toronto,Raptors,Milwaukee,Bucks
2004-04-04,Final,83.0,90.0,0,Toronto,Raptors,Milwaukee,Bucks
2003-11-23,Final,62.0,82.0,0,Toronto,Raptors,Milwaukee,Bucks
2019-05-25,Final,100.0,94.0,1,Toronto,Raptors,Milwaukee,Bucks
2019-05-21,Final,120.0,102.0,1,Toronto,Raptors,Milwaukee,Bucks
2019-05-19,Final,118.0,112.0,1,Toronto,Raptors,Milwaukee,Bucks
2019-01-31,Final,92.0,105.0,0,Toronto,Raptors,Milwaukee,Bucks
2018-12-09,Final,99.0,104.0,0,Toronto,Raptors,Milwaukee,Bucks
2018-02-23,Final,119.0,122.0,0,Toronto,Raptors,Milwaukee,Bucks
2018-01-01,Final,131.0,127.0,1,Toronto,Raptors,Milwaukee,Bucks
2017-04-24,Final,118.0,93.0,1,Toronto,Raptors,Milwaukee,Bucks
2017-04-18,Final,106.0,100.0,1,Toronto,Raptors,Milwaukee,Bucks
2017-04-15,Final,83.0,97.0,0,Toronto,Raptors,Milwaukee,Bucks
2017-01-27,Final,102.0,86.0,1,Toronto,Raptors,Milwaukee,Bucks
2016-12-12,Final,122.0,100.0,1,Toronto,Raptors,Milwaukee,Bucks
2015-12-11,Final,90.0,83.0,1,Toronto,Raptors,Milwaukee,Bucks
2015-11-01,Final,106.0,87.0,1,Toronto,Raptors,Milwaukee,Bucks
2015-02-02,Final,75.0,82.0,0,Toronto,Raptors,Milwaukee,Bucks
2014-11-21,Final,124.0,82.0,1,Toronto,Raptors,Milwaukee,Bucks
2022-02-08,Final,116.0,131.0,0,Los Angeles,Lakers,Milwaukee,Bucks
2021-03-31,Final,97.0,112.0,0,Los Angeles,Lakers,Milwaukee,Bucks
2020-03-06,Final,113.0,103.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2013-12-31,Final,79.0,94.0,0,Los Angeles,Lakers,Milwaukee,Bucks
2013-01-15,Final,104.0,88.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2010-12-21,Final,79.0,98.0,0,Los Angeles,Lakers,Milwaukee,Bucks
2010-01-10,Final,95.0,77.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2008-12-07,Final,105.0,92.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2008-01-11,Final,110.0,105.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2006-11-28,Final,105.0,109.0,0,Los Angeles,Lakers,Milwaukee,Bucks
2006-03-24,Final,101.0,96.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2004-11-23,Final,100.0,96.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2004-03-21,Final,104.0,103.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2019-03-01,Final,120.0,131.0,0,Los Angeles,Lakers,Milwaukee,Bucks
2018-03-30,Final,122.0,124.0,0,Los Angeles,Lakers,Milwaukee,Bucks
2017-03-17,Final,103.0,107.0,0,Los Angeles,Lakers,Milwaukee,Bucks
2015-12-15,Final,113.0,95.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2015-02-27,Final,101.0,93.0,1,Los Angeles,Lakers,Milwaukee,Bucks
2022-11-11,Final,111.0,93.0,1,San Antonio,Spurs,Milwaukee,Bucks
2021-10-23,Final,111.0,121.0,0,San Antonio,Spurs,Milwaukee,Bucks
2021-05-10,Final,146.0,125.0,1,San Antonio,Spurs,Milwaukee,Bucks
2020-01-06,Final,126.0,104.0,1,San Antonio,Spurs,Milwaukee,Bucks
2014-01-19,Final,110.0,82.0,1,San Antonio,Spurs,Milwaukee,Bucks
2012-12-05,Final,110.0,99.0,1,San Antonio,Spurs,Milwaukee,Bucks
2010-12-15,Final,92.0,90.0,1,San Antonio,Spurs,Milwaukee,Bucks
2009-11-23,Final,112.0,98.0,1,San Antonio,Spurs,Milwaukee,Bucks
2008-12-30,Final,98.0,100.0,0,San Antonio,Spurs,Milwaukee,Bucks
2007-11-11,Final,113.0,88.0,1,San Antonio,Spurs,Milwaukee,Bucks
2006-12-26,Final,107.0,114.0,0,San Antonio,Spurs,Milwaukee,Bucks
2006-01-18,Final,95.0,92.0,1,San Antonio,Spurs,Milwaukee,Bucks
2005-01-12,Final,94.0,79.0,1,San Antonio,Spurs,Milwaukee,Bucks
2003-12-28,Final,89.0,74.0,1,San Antonio,Spurs,Milwaukee,Bucks
2019-03-10,Final,121.0,114.0,1,San Antonio,Spurs,Milwaukee,Bucks
2017-11-10,Final,87.0,94.0,0,San Antonio,Spurs,Milwaukee,Bucks
2017-01-10,Final,107.0,109.0,0,San Antonio,Spurs,Milwaukee,Bucks
2015-12-02,Final,95.0,70.0,1,San Antonio,Spurs,Milwaukee,Bucks
2015-01-25,Final,101.0,95.0,1,San Antonio,Spurs,Milwaukee,Bucks
2022-12-03,Final,96.0,105.0,0,Charlotte,Hornets,Milwaukee,Bucks
2022-01-10,Final,103.0,99.0,1,Charlotte,Hornets,Milwaukee,Bucks
2022-01-08,Final,114.0,106.0,1,Charlotte,Hornets,Milwaukee,Bucks
2021-04-27,Final,104.0,114.0,0,Charlotte,Hornets,Milwaukee,Bucks
2021-01-30,Final,126.0,114.0,1,Charlotte,Hornets,Milwaukee,Bucks
2020-03-01,Final,85.0,93.0,0,Charlotte,Hornets,Milwaukee,Bucks
2020-01-24,Final,103.0,116.0,0,Charlotte,Hornets,Milwaukee,Bucks
2013-12-23,Final,111.0,110.0,1,Charlotte,Hornets,Milwaukee,Bucks
2013-11-29,Final,92.0,76.0,1,Charlotte,Hornets,Milwaukee,Bucks
2013-04-13,Final,95.0,85.0,1,Charlotte,Hornets,Milwaukee,Bucks
2012-11-19,Final,102.0,98.0,1,Charlotte,Hornets,Milwaukee,Bucks
2012-10-25,Final,90.0,100.0,0,Charlotte,Hornets,Milwaukee,Bucks
2012-03-23,Final,92.0,112.0,0,Charlotte,Hornets,Milwaukee,Bucks
2011-12-26,Final,96.0,95.0,1,Charlotte,Hornets,Milwaukee,Bucks
2011-03-28,Final,87.0,86.0,1,Charlotte,Hornets,Milwaukee,Bucks
2010-04-02,Final,87.0,86.0,1,Charlotte,Hornets,Milwaukee,Bucks
2009-12-28,Final,94.0,84.0,1,Charlotte,Hornets,Milwaukee,Bucks
2009-10-20,Final,94.0,87.0,1,Charlotte,Hornets,Milwaukee,Bucks
2009-01-03,Final,102.0,92.0,1,Charlotte,Hornets,Milwaukee,Bucks
2008-11-22,Final,74.0,79.0,0,Charlotte,Hornets,Milwaukee,Bucks
2008-01-06,Final,89.0,93.0,0,Charlotte,Hornets,Milwaukee,Bucks
2007-11-02,Final,102.0,99.0,1,Charlotte,Hornets,Milwaukee,Bucks
2007-03-30,Final,97.0,81.0,1,Charlotte,Hornets,Milwaukee,Bucks
2007-01-15,Final,91.0,99.0,0,Charlotte,Hornets,Milwaukee,Bucks
2006-10-13,Final,100.0,104.0,0,Charlotte,Hornets,Milwaukee,Bucks
2006-01-13,Final,102.0,103.0,0,Charlotte,Hornets,Milwaukee,Bucks
2005-02-22,Final,102.0,112.0,0,Charlotte,Hornets,Milwaukee,Bucks
2005-01-17,Final,92.0,99.0,0,Charlotte,Hornets,Milwaukee,Bucks
2018-11-26,Final,110.0,107.0,1,Charlotte,Hornets,Milwaukee,Bucks
2018-10-17,Final,112.0,113.0,0,Charlotte,Hornets,Milwaukee,Bucks
2017-12-23,Final,111.0,106.0,1,Charlotte,Hornets,Milwaukee,Bucks
2017-11-01,Final,126.0,121.0,1,Charlotte,Hornets,Milwaukee,Bucks
2017-03-28,Final,108.0,118.0,0,Charlotte,Hornets,Milwaukee,Bucks
2016-01-16,Final,92.0,105.0,0,Charlotte,Hornets,Milwaukee,Bucks
2015-11-29,Final,87.0,82.0,1,Charlotte,Hornets,Milwaukee,Bucks
2014-12-29,Final,94.0,104.0,0,Charlotte,Hornets,Milwaukee,Bucks
2014-10-29,Final,108.0,106.0,1,Charlotte,Hornets,Milwaukee,Bucks
2022-10-11,Final,127.0,104.0,1,Chicago,Bulls,Milwaukee,Bucks
2022-04-24,Final,95.0,119.0,0,Chicago,Bulls,Milwaukee,Bucks
2022-04-22,Final,81.0,111.0,0,Chicago,Bulls,Milwaukee,Bucks
2022-04-05,Final,106.0,127.0,0,Chicago,Bulls,Milwaukee,Bucks
2022-03-04,Final,112.0,118.0,0,Chicago,Bulls,Milwaukee,Bucks
2021-05-16,Final,118.0,112.0,1,Chicago,Bulls,Milwaukee,Bucks
2021-04-30,Final,98.0,108.0,0,Chicago,Bulls,Milwaukee,Bucks
2019-12-30,Final,102.0,123.0,0,Chicago,Bulls,Milwaukee,Bucks
2014-04-04,Final,102.0,90.0,1,Chicago,Bulls,Milwaukee,Bucks
2013-12-10,Final,74.0,78.0,0,Chicago,Bulls,Milwaukee,Bucks
2013-10-21,Final,105.0,84.0,1,Chicago,Bulls,Milwaukee,Bucks
2013-01-09,Final,96.0,104.0,0,Chicago,Bulls,Milwaukee,Bucks
2012-11-26,Final,92.0,93.0,0,Chicago,Bulls,Milwaukee,Bucks
2012-10-16,Final,100.0,94.0,1,Chicago,Bulls,Milwaukee,Bucks
2012-02-22,Final,110.0,91.0,1,Chicago,Bulls,Milwaukee,Bucks
2012-01-27,Final,107.0,100.0,1,Chicago,Bulls,Milwaukee,Bucks
2011-01-24,Final,92.0,83.0,1,Chicago,Bulls,Milwaukee,Bucks
2010-12-28,Final,90.0,77.0,1,Chicago,Bulls,Milwaukee,Bucks
2010-04-06,Final,74.0,79.0,0,Chicago,Bulls,Milwaukee,Bucks
2009-11-03,Final,83.0,81.0,1,Chicago,Bulls,Milwaukee,Bucks
2009-10-13,Final,87.0,86.0,1,Chicago,Bulls,Milwaukee,Bucks
2009-03-06,Final,117.0,102.0,1,Chicago,Bulls,Milwaukee,Bucks
2008-10-28,Final,108.0,95.0,1,Chicago,Bulls,Milwaukee,Bucks
2008-10-24,Final,112.0,104.0,1,Chicago,Bulls,Milwaukee,Bucks
2008-03-29,Final,114.0,111.0,1,Chicago,Bulls,Milwaukee,Bucks
2007-12-28,Final,103.0,99.0,1,Chicago,Bulls,Milwaukee,Bucks
2007-10-25,Final,97.0,81.0,1,Chicago,Bulls,Milwaukee,Bucks
2006-12-15,Final,117.0,111.0,1,Chicago,Bulls,Milwaukee,Bucks
2006-11-06,Final,110.0,85.0,1,Chicago,Bulls,Milwaukee,Bucks
2006-02-22,Final,97.0,91.0,1,Chicago,Bulls,Milwaukee,Bucks
2006-01-02,Final,92.0,93.0,0,Chicago,Bulls,Milwaukee,Bucks
2005-10-21,Final,107.0,105.0,1,Chicago,Bulls,Milwaukee,Bucks
2005-03-07,Final,90.0,85.0,1,Chicago,Bulls,Milwaukee,Bucks
2004-12-16,Final,85.0,77.0,1,Chicago,Bulls,Milwaukee,Bucks
2004-03-26,Final,105.0,115.0,0,Chicago,Bulls,Milwaukee,Bucks
2003-12-01,Final,97.0,87.0,1,Chicago,Bulls,Milwaukee,Bucks
2003-10-18,Final,,,0,Chicago,Bulls,Milwaukee,Bucks
2019-11-18,Final,101.0,115.0,0,Chicago,Bulls,Milwaukee,Bucks
2019-10-07,Final,112.0,122.0,0,Chicago,Bulls,Milwaukee,Bucks
2019-02-25,Final,106.0,117.0,0,Chicago,Bulls,Milwaukee,Bucks
2019-02-11,Final,99.0,112.0,0,Chicago,Bulls,Milwaukee,Bucks
2018-03-23,Final,105.0,118.0,0,Chicago,Bulls,Milwaukee,Bucks
2018-01-28,Final,96.0,110.0,0,Chicago,Bulls,Milwaukee,Bucks
2017-10-06,Final,114.0,101.0,1,Chicago,Bulls,Milwaukee,Bucks
2016-12-31,Final,96.0,116.0,0,Chicago,Bulls,Milwaukee,Bucks
2016-12-16,Final,69.0,95.0,0,Chicago,Bulls,Milwaukee,Bucks
2016-10-03,Final,91.0,93.0,0,Chicago,Bulls,Milwaukee,Bucks
2016-03-07,Final,100.0,90.0,1,Chicago,Bulls,Milwaukee,Bucks
2016-01-05,Final,117.0,106.0,1,Chicago,Bulls,Milwaukee,Bucks
2015-10-06,Final,105.0,95.0,1,Chicago,Bulls,Milwaukee,Bucks
2015-04-27,Final,88.0,94.0,0,Chicago,Bulls,Milwaukee,Bucks
2015-04-20,Final,91.0,82.0,1,Chicago,Bulls,Milwaukee,Bucks
2015-04-18,Final,103.0,91.0,1,Chicago,Bulls,Milwaukee,Bucks
2015-02-23,Final,87.0,71.0,1,Chicago,Bulls,Milwaukee,Bucks
2015-01-10,Final,95.0,87.0,1,Chicago,Bulls,Milwaukee,Bucks
2022-12-09,Final,105.0,106.0,0,Dallas,Mavericks,Milwaukee,Bucks
2021-12-23,Final,95.0,102.0,0,Dallas,Mavericks,Milwaukee,Bucks
2021-04-08,Final,116.0,101.0,1,Dallas,Mavericks,Milwaukee,Bucks
2020-08-08,Final,136.0,132.0,1,Dallas,Mavericks,Milwaukee,Bucks
2013-12-14,Final,106.0,93.0,1,Dallas,Mavericks,Milwaukee,Bucks
2013-02-26,Final,90.0,95.0,0,Dallas,Mavericks,Milwaukee,Bucks
2012-01-13,Final,102.0,76.0,1,Dallas,Mavericks,Milwaukee,Bucks
2010-12-13,Final,99.0,103.0,0,Dallas,Mavericks,Milwaukee,Bucks
2010-01-26,Final,108.0,107.0,1,Dallas,Mavericks,Milwaukee,Bucks
2009-02-25,Final,116.0,96.0,1,Dallas,Mavericks,Milwaukee,Bucks
2008-02-06,Final,107.0,96.0,1,Dallas,Mavericks,Milwaukee,Bucks
2007-03-28,Final,105.0,103.0,1,Dallas,Mavericks,Milwaukee,Bucks
2006-10-19,Final,88.0,71.0,1,Dallas,Mavericks,Milwaukee,Bucks
2006-01-16,Final,114.0,95.0,1,Dallas,Mavericks,Milwaukee,Bucks
2005-10-25,Final,94.0,86.0,1,Dallas,Mavericks,Milwaukee,Bucks
2005-01-02,Final,123.0,104.0,1,Dallas,Mavericks,Milwaukee,Bucks
2003-12-30,Final,101.0,92.0,1,Dallas,Mavericks,Milwaukee,Bucks
2019-10-11,Final,111.0,118.0,0,Dallas,Mavericks,Milwaukee,Bucks
2019-02-08,Final,107.0,122.0,0,Dallas,Mavericks,Milwaukee,Bucks
2017-11-18,Final,111.0,79.0,1,Dallas,Mavericks,Milwaukee,Bucks
2017-10-02,Final,106.0,104.0,1,Dallas,Mavericks,Milwaukee,Bucks
2016-11-06,Final,86.0,75.0,1,Dallas,Mavericks,Milwaukee,Bucks
2015-12-28,Final,103.0,93.0,1,Dallas,Mavericks,Milwaukee,Bucks
2014-12-07,Final,125.0,102.0,1,Dallas,Mavericks,Milwaukee,Bucks
2022-12-15,Final,142.0,101.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2022-03-26,Final,127.0,102.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2021-10-05,Final,87.0,77.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2021-03-04,Final,111.0,112.0,0,Memphis,Grizzlies,Milwaukee,Bucks
2020-08-13,Final,119.0,106.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2019-12-13,Final,114.0,127.0,0,Memphis,Grizzlies,Milwaukee,Bucks
2014-02-01,Final,99.0,90.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2013-10-15,Final,102.0,99.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2012-12-19,Final,90.0,80.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2011-02-11,Final,89.0,86.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2010-10-16,Final,91.0,77.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2009-11-21,Final,98.0,103.0,0,Memphis,Grizzlies,Milwaukee,Bucks
2008-11-14,Final,96.0,101.0,0,Memphis,Grizzlies,Milwaukee,Bucks
2008-02-05,Final,97.0,102.0,0,Memphis,Grizzlies,Milwaukee,Bucks
2006-12-27,Final,96.0,112.0,0,Memphis,Grizzlies,Milwaukee,Bucks
2006-04-07,Final,100.0,90.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2005-01-15,Final,101.0,82.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2004-02-06,Final,105.0,85.0,1,Memphis,Grizzlies,Milwaukee,Bucks
2003-10-06,Final,105.0,94.0,1,Memphis,Grizzlies,Milwaukee,Bucks
